timestamp,open,high,low,close,volume
1704190020,18599.75,18599.75,18599.75,18599.75,13505
1704190080,18599.75,18600.5,18599.5,18600.5,13823
1704190140,18600.5,18600.75,18600.5,18600.75,18284
1704190200,18600.75,18601.0,18600.75,18601.0,10180
1704190260,18601.0,18601.0,18601.0,18601.0,23286
1704190320,18601.0,18604.25,18599.5,18604.25,55952
1704190380,18604.25,18605.0,18604.0,18605.0,10297
1704190440,18605.0,18607.0,18604.5,18607.0,16816
1704190500,18607.0,18609.75,18606.25,18609.75,75474
1704190560,18609.75,18610.5,18609.5,18610.5,16677
1704190620,18610.5,18611.25,18610.25,18611.25,17603
1704190680,18611.25,18614.0,18610.25,18614.0,30629
1704190740,18614.0,18615.25,18614.0,18615.25,15226
1704190800,18615.25,18616.0,18615.25,18616.0,18435
1704190860,18616.0,18617.25,18615.75,18617.25,10368
1704190920,18617.25,18618.0,18617.25,18618.0,19930
1704190980,18618.0,18618.0,18617.25,18617.5,11222
1704191040,18617.5,18618.5,18617.25,18618.5,7666
1704191100,18618.5,18619.25,18618.25,18619.25,17941
1704191160,18619.25,18619.5,18619.0,18619.5,9247
1704191220,18619.5,18621.5,18619.0,18621.5,21540
1704191280,18621.5,18623.25,18621.25,18623.25,18459
1704191340,18623.25,18623.5,18623.25,18623.5,21253
1704191400,18623.5,18624.5,18623.5,18624.5,18979
1704191460,18624.5,18625.25,18624.25,18625.25,19599
1704191520,18625.25,18626.25,18624.75,18626.25,13833
1704191580,18626.25,18627.0,18626.25,18627.0,14509
1704191640,18627.0,18627.0,18625.5,18626.0,24913
1704191700,18626.0,18626.0,18626.0,18626.0,17236
1704191760,18626.0,18626.0,18626.0,18626.0,19529
1704191820,18626.0,18628.75,18624.75,18628.75,50427
1704191880,18628.75,18629.0,18628.75,18629.0,16495
1704191940,18629.0,18629.25,18628.0,18628.5,21604
1704192000,18628.5,18628.75,18628.5,18628.75,6707
1704192060,18628.75,18629.75,18628.75,18629.75,21973
1704192120,18629.75,18630.5,18629.5,18630.5,14752
1704192180,18630.5,18632.5,18630.0,18632.5,7303
1704192240,18632.5,18633.75,18632.5,18633.75,11501
1704192300,18633.75,18634.75,18633.5,18634.75,17218
1704192360,18634.75,18635.25,18634.75,18635.25,13949
1704192420,18635.25,18636.5,18634.75,18636.5,12950
1704192480,18636.5,18636.5,18635.25,18635.75,18491
1704192540,18635.75,18637.0,18635.5,18637.0,5482
1704192600,18637.0,18637.5,18636.75,18637.5,17523
1704192660,18637.5,18638.5,18637.0,18638.5,14761
1704192720,18638.5,18639.0,18638.25,18639.0,15681
1704192780,18639.0,18640.25,18638.75,18640.25,24764
1704192840,18640.25,18640.75,18638.75,18639.0,17198
1704192900,18639.0,18639.0,18639.0,18639.0,14064
1704192960,18639.0,18641.0,18638.75,18641.0,11600
1704193020,18641.0,18643.5,18640.25,18643.5,59047
1704193080,18643.5,18644.75,18643.25,18644.75,22268
1704193140,18644.75,18646.0,18644.5,18646.0,5371
1704193200,18646.0,18646.25,18645.25,18645.5,11923
1704193260,18645.5,18645.75,18645.5,18645.75,3912
1704193320,18645.75,18646.25,18645.5,18646.25,2878
1704193380,18646.25,18646.25,18646.0,18646.0,6796
1704193440,18646.0,18646.0,18645.75,18645.75,5109
1704193500,18645.75,18645.75,18645.75,18645.75,6200
1704193560,18645.75,18646.25,18645.75,18646.25,4544
1704193620,18646.25,18646.75,18646.25,18646.75,5439
1704193680,18646.75,18646.75,18646.5,18646.5,3909
1704193740,18646.5,18647.0,18646.25,18647.0,12255
1704193800,18647.0,18647.75,18647.0,18647.75,7186
1704193860,18647.75,18647.75,18647.25,18647.25,8260
1704193920,18647.25,18647.25,18647.25,18647.25,2792
1704193980,18647.25,18648.25,18647.0,18648.25,10449
1704194040,18648.25,18648.5,18648.25,18648.5,6678
1704194100,18648.5,18649.5,18648.25,18649.5,7654
1704194160,18649.5,18650.0,18649.5,18650.0,5173
1704194220,18650.0,18650.0,18650.0,18650.0,7970
1704194280,18650.0,18650.25,18648.5,18649.0,12046
1704194340,18649.0,18650.0,18648.75,18650.0,4666
1704194400,18650.0,18650.75,18649.75,18650.75,6527
1704194460,18650.75,18651.5,18650.75,18651.5,11450
1704194520,18651.5,18651.5,18651.25,18651.25,11845
1704194580,18651.25,18651.25,18650.75,18651.0,8511
1704194640,18651.0,18651.25,18651.0,18651.25,9306
1704194700,18651.25,18651.25,18650.75,18651.0,9920
1704194760,18651.0,18651.75,18650.75,18651.75,6702
1704194820,18651.75,18651.75,18651.75,18651.75,2655
1704194880,18651.75,18651.75,18651.75,18651.75,3769
1704194940,18651.75,18651.75,18651.75,18651.75,10049
1704195000,18651.75,18652.75,18651.5,18652.75,11175
1704195060,18652.75,18653.0,18652.25,18652.25,7238
1704195120,18652.25,18652.75,18652.25,18652.75,7924
1704195180,18652.75,18653.0,18652.75,18653.0,2781
1704195240,18653.0,18653.0,18653.0,18653.0,3613
1704195300,18653.0,18653.25,18652.75,18653.25,11617
1704195360,18653.25,18654.25,18653.0,18654.25,9580
1704195420,18654.25,18655.0,18654.25,18655.0,6648
1704195480,18655.0,18655.25,18655.0,18655.25,6654
1704195540,18655.25,18655.25,18655.25,18655.25,8386
1704195600,18655.25,18655.75,18655.0,18655.75,12441
1704195660,18655.75,18656.0,18655.75,18656.0,5473
1704195720,18656.0,18656.25,18654.75,18655.25,7430
1704195780,18655.25,18656.0,18655.0,18656.0,3978
1704195840,18656.0,18656.0,18656.0,18656.0,7325
1704195900,18656.0,18656.25,18656.0,18656.25,4463
1704195960,18656.25,18656.75,18656.25,18656.75,8725
1704196020,18656.75,18658.25,18656.75,18658.25,18903
1704196080,18658.25,18659.25,18658.25,18659.25,4889
1704196140,18659.25,18660.25,18659.0,18660.25,4708
1704196200,18660.25,18661.75,18659.5,18661.75,38286
1704196260,18661.75,18661.75,18661.75,18661.75,6283
1704196320,18661.75,18662.25,18661.5,18662.25,6468
1704196380,18662.25,18662.5,18662.25,18662.5,4027
1704196440,18662.5,18662.75,18661.5,18661.75,5243
1704196500,18661.75,18662.25,18661.5,18662.25,3378
1704196560,18662.25,18662.25,18662.0,18662.0,4540
1704196620,18662.0,18663.0,18661.75,18663.0,2836
1704196680,18663.0,18663.5,18663.0,18663.5,3644
1704196740,18663.5,18663.75,18663.0,18663.25,8157
1704196800,18663.25,18663.5,18663.0,18663.5,5259
1704196860,18663.5,18664.0,18663.25,18664.0,2700
1704196920,18664.0,18664.5,18663.75,18664.5,10861
1704196980,18664.5,18664.5,18664.25,18664.25,8274
1704197040,18664.25,18664.5,18663.5,18663.75,8545
1704197100,18663.75,18663.75,18663.0,18663.25,9200
1704197160,18663.25,18663.5,18663.0,18663.5,11850
1704197220,18663.5,18663.5,18663.0,18663.25,12178
1704197280,18663.25,18663.25,18662.25,18662.75,3055
1704197340,18662.75,18663.0,18662.75,18663.0,4454
1704197400,18663.0,18664.5,18662.75,18664.5,26139
1704197460,18664.5,18665.0,18664.5,18665.0,6044
1704197520,18665.0,18665.75,18664.75,18665.75,10556
1704197580,18665.75,18665.75,18665.75,18665.75,5388
1704197640,18665.75,18665.75,18665.5,18665.5,4029
1704197700,18665.5,18666.0,18664.0,18664.25,28129
1704197760,18664.25,18664.25,18664.25,18664.25,10942
1704197820,18664.25,18664.25,18664.25,18664.25,3891
1704197880,18664.25,18665.25,18663.75,18665.25,4646
1704197940,18665.25,18666.25,18665.0,18666.25,6060
1704198000,18666.25,18667.0,18666.0,18667.0,3979
1704198060,18667.0,18667.75,18666.75,18667.75,3270
1704198120,18667.75,18668.75,18667.25,18668.75,7548
1704198180,18668.75,18669.0,18668.25,18668.5,2837
1704198240,18668.5,18669.75,18668.25,18669.75,28183
1704198300,18669.75,18670.25,18669.75,18670.25,11282
1704198360,18670.25,18670.75,18670.25,18670.75,6813
1704198420,18670.75,18671.0,18670.75,18671.0,11293
1704198480,18671.0,18671.0,18670.75,18670.75,12115
1704198540,18670.75,18671.0,18670.0,18670.25,3324
1704198600,18670.25,18670.5,18669.75,18670.0,16728
1704198660,18670.0,18671.5,18670.0,18671.5,15259
1704198720,18671.5,18672.0,18671.5,18672.0,7836
1704198780,18672.0,18673.0,18671.75,18673.0,19368
1704198840,18673.0,18673.0,18673.0,18673.0,7176
1704198900,18673.0,18673.5,18673.0,18673.5,17724
1704198960,18673.5,18674.5,18673.25,18674.5,11673
1704199020,18674.5,18674.5,18674.0,18674.0,12300
1704199080,18674.0,18674.0,18673.75,18673.75,9909
1704199140,18673.75,18674.0,18673.75,18674.0,7105
1704199200,18674.0,18674.25,18673.5,18673.75,19904
1704199260,18673.75,18674.5,18673.5,18674.5,19442
1704199320,18674.5,18674.75,18674.25,18674.75,16158
1704199380,18674.75,18675.0,18674.75,18675.0,4247
1704199440,18675.0,18676.75,18674.5,18676.75,4052
1704199500,18676.75,18676.75,18675.0,18675.75,11212
1704199560,18675.75,18678.0,18675.25,18678.0,26627
1704199620,18678.0,18678.0,18678.0,18678.0,17000
1704199680,18678.0,18679.0,18678.0,18679.0,19045
1704199740,18679.0,18679.75,18679.0,18679.75,10388
1704199800,18679.75,18681.25,18679.25,18681.25,10577
1704199860,18681.25,18682.0,18681.0,18682.0,16873
1704199920,18682.0,18682.5,18682.0,18682.5,19596
1704199980,18682.5,18684.0,18682.0,18684.0,13542
1704200040,18684.0,18684.0,18683.25,18683.5,18611
1704200100,18683.5,18685.0,18683.0,18685.0,19616
1704200160,18685.0,18686.0,18684.75,18686.0,10747
1704200220,18686.0,18688.0,18686.0,18688.0,39913
1704200280,18688.0,18688.0,18688.0,18688.0,13238
1704200340,18688.0,18688.0,18687.75,18687.75,4848
1704200400,18687.75,18690.75,18687.25,18690.75,26181
1704200460,18690.75,18691.5,18690.5,18691.5,7198
1704200520,18691.5,18692.0,18691.5,18692.0,19569
1704200580,18692.0,18692.25,18692.0,18692.25,13280
1704200640,18692.25,18693.75,18691.75,18693.75,18876
1704200700,18693.75,18695.25,18693.5,18695.25,18242
1704200760,18695.25,18697.25,18694.5,18697.25,12860
1704200820,18697.25,18697.25,18697.0,18697.0,19992
1704200880,18697.0,18698.0,18696.75,18698.0,12084
1704200940,18698.0,18698.5,18697.75,18698.5,19720
1704201000,18698.5,18699.25,18698.0,18699.25,8936
1704201060,18699.25,18699.25,18699.25,18699.25,5921
1704201120,18699.25,18699.25,18699.0,18699.0,6818
1704201180,18699.0,18701.0,18698.25,18701.0,36230
1704201240,18701.0,18701.25,18700.5,18700.5,8269
1704201300,18700.5,18701.0,18700.5,18701.0,12676
1704201360,18701.0,18701.75,18700.75,18701.75,11131
1704201420,18701.75,18702.75,18701.5,18702.75,18167
1704201480,18702.75,18704.75,18701.75,18704.75,73352
1704201540,18704.75,18704.75,18704.75,18704.75,19459
1704201600,18704.75,18705.25,18704.75,18705.25,7305
1704201660,18705.25,18706.25,18705.0,18706.25,7195
1704201720,18706.25,18706.25,18706.0,18706.0,6870
1704201780,18706.0,18707.5,18705.5,18707.5,6661
1704201840,18707.5,18707.5,18707.25,18707.25,19752
1704201900,18707.25,18709.5,18707.25,18709.5,52331
1704201960,18709.5,18710.0,18709.5,18710.0,11744
1704202020,18710.0,18710.25,18710.0,18710.25,5147
1704202080,18710.25,18710.75,18710.25,18710.75,19803
1704202140,18710.75,18711.5,18710.5,18711.5,10950
1704202200,18711.5,18711.5,18711.25,18711.25,5259
1704202260,18711.25,18711.5,18711.25,18711.5,9233
1704202320,18711.5,18712.5,18711.25,18712.5,19814
1704202380,18712.5,18712.5,18712.5,18712.5,19480
1704202440,18712.5,18712.5,18712.25,18712.25,6069
1704202500,18712.25,18712.75,18712.0,18712.75,11670
1704202560,18712.75,18713.0,18712.75,18713.0,8027
1704202620,18713.0,18713.25,18713.0,18713.25,17739
1704202680,18713.25,18713.5,18713.25,18713.5,6295
1704202740,18713.5,18714.75,18713.0,18714.75,4537
1704202800,18714.75,18715.75,18714.25,18715.75,17792
1704202860,18715.75,18716.0,18715.75,18716.0,6172
1704202920,18716.0,18716.25,18716.0,18716.25,19645
1704202980,18716.25,18717.0,18716.0,18717.0,12381
1704203040,18717.0,18717.75,18716.75,18717.75,18984
1704203100,18717.75,18719.5,18717.25,18719.5,24730
1704203160,18719.5,18721.0,18719.0,18721.0,13020
1704203220,18721.0,18721.75,18720.75,18721.75,16113
1704203280,18721.75,18722.25,18721.75,18722.25,13004
1704203340,18722.25,18722.75,18722.25,18722.75,18145
1704203400,18722.75,18723.0,18721.75,18722.25,12101
1704203460,18722.25,18722.5,18721.5,18721.75,15960
1704203520,18721.75,18722.5,18721.5,18722.5,16606
1704203580,18722.5,18723.75,18722.5,18723.75,17328
1704203640,18723.75,18723.75,18723.25,18723.25,9205
1704203700,18723.25,18724.75,18722.75,18724.75,7601
1704203760,18724.75,18725.5,18724.5,18725.5,17932
1704203820,18725.5,18725.75,18725.5,18725.75,4149
1704203880,18725.75,18726.5,18725.5,18726.5,4301
1704203940,18726.5,18728.0,18726.0,18728.0,5789
1704204000,18728.0,18729.5,18728.0,18729.5,32946
1704204060,18729.5,18731.5,18728.75,18731.5,29224
1704204120,18731.5,18731.75,18730.5,18730.5,28587
1704204180,18730.5,18732.25,18729.5,18732.25,35952
1704204240,18732.25,18732.5,18730.75,18731.25,22687
1704204300,18731.25,18733.25,18731.0,18733.25,29043
1704204360,18733.25,18734.5,18732.75,18734.5,18315
1704204420,18734.5,18734.5,18734.5,18734.5,19674
1704204480,18734.5,18735.25,18734.5,18735.25,31602
1704204540,18735.25,18737.25,18734.5,18737.25,26518
1704204600,18737.25,18738.75,18736.75,18738.75,27739
1704204660,18738.75,18739.5,18738.5,18739.5,27102
1704204720,18739.5,18742.0,18739.0,18742.0,22941
1704204780,18742.0,18747.5,18740.5,18747.5,54258
1704204840,18747.5,18749.25,18747.25,18749.25,17364
1704204900,18749.25,18750.75,18749.0,18750.75,32362
1704204960,18750.75,18753.75,18750.5,18753.75,7914
1704205020,18753.75,18753.75,18753.5,18753.5,18022
1704205080,18753.5,18753.75,18752.5,18752.75,12307
1704205140,18752.75,18754.75,18752.5,18754.75,13740
1704205200,18754.75,18755.0,18754.75,18755.0,37266
1704205260,18755.0,18756.5,18754.25,18756.5,13809
1704205320,18756.5,18757.5,18756.25,18757.5,36258
1704205380,18757.5,18760.5,18757.25,18760.5,15910
1704205440,18760.5,18763.0,18760.25,18763.0,21703
1704205500,18763.0,18765.5,18761.75,18765.5,8236
1704205560,18765.5,18766.75,18765.0,18766.75,22255
1704205620,18766.75,18768.25,18766.5,18768.25,22780
1704205680,18768.25,18770.0,18768.0,18770.0,21076
1704205740,18770.0,18770.75,18769.75,18770.75,15024
1704205800,18770.75,18770.75,18770.75,18770.75,29409
1704205860,18770.75,18775.5,18770.0,18775.5,70836
1704205920,18775.5,18778.0,18774.25,18778.0,14691
1704205980,18778.0,18779.0,18778.0,18779.0,18648
1704206040,18779.0,18781.75,18778.75,18781.75,31854
1704206100,18781.75,18784.0,18781.0,18784.0,10000
1704206160,18784.0,18787.5,18783.5,18787.5,29526
1704206220,18787.5,18791.5,18786.75,18791.5,25556
1704206280,18791.5,18792.5,18791.25,18792.5,22479
1704206340,18792.5,18792.5,18792.5,18792.5,32670
1704206400,18792.5,18794.75,18792.25,18794.75,36625
1704206460,18794.75,18797.0,18794.0,18797.0,12585
1704206520,18797.0,18800.5,18796.25,18800.5,91838
1704206580,18800.5,18800.75,18800.0,18800.0,12963
1704206640,18800.0,18800.0,18799.25,18799.5,34110
1704206700,18799.5,18800.25,18799.25,18800.25,31989
1704206760,18800.25,18801.5,18799.75,18801.5,13093
1704206820,18801.5,18803.5,18801.25,18803.5,22947
1704206880,18803.5,18806.5,18802.75,18806.5,27270
1704206940,18806.5,18808.0,18806.25,18808.0,30886
1704207000,18808.0,18808.0,18807.75,18807.75,30610
1704207060,18807.75,18812.5,18806.5,18812.5,104787
1704207120,18812.5,18812.5,18812.25,18812.25,30054
1704207180,18812.25,18813.5,18811.75,18813.5,18601
1704207240,18813.5,18816.75,18812.75,18816.75,81822
1704207300,18816.75,18816.75,18816.5,18816.5,29880
1704207360,18816.5,18819.75,18815.0,18819.75,85769
1704207420,18819.75,18822.5,18819.5,18822.5,20244
1704207480,18822.5,18825.0,18822.5,18825.0,20968
1704207540,18825.0,18825.25,18825.0,18825.25,31539
1704270600,18885.5,18885.5,18885.5,18885.5,12992
1704270660,18885.5,18885.5,18884.0,18884.5,46210
1704270720,18884.5,18885.0,18884.5,18885.0,19548
1704270780,18885.0,18885.25,18885.0,18885.25,36694
1704270840,18885.25,18885.25,18883.75,18884.5,39170
1704270900,18884.5,18884.75,18884.5,18884.75,14732
1704270960,18884.75,18884.75,18884.75,18884.75,45714
1704271020,18884.75,18885.0,18884.75,18885.0,37442
1704271080,18885.0,18885.0,18885.0,18885.0,13500
1704271140,18885.0,18888.0,18883.75,18888.0,97613
1704271200,18888.0,18888.0,18886.25,18886.75,15864
1704271260,18886.75,18887.0,18886.75,18887.0,12368
1704271320,18887.0,18887.0,18887.0,18887.0,38124
1704271380,18887.0,18887.5,18887.0,18887.5,26922
1704271440,18887.5,18889.25,18886.75,18889.25,11148
1704271500,18889.25,18889.5,18886.75,18887.75,10750
1704271560,18887.75,18887.75,18886.5,18887.0,15216
1704271620,18887.0,18889.25,18886.0,18889.25,39978
1704271680,18889.25,18889.5,18888.75,18888.75,10894
1704271740,18888.75,18889.0,18888.75,18889.0,10322
1704271800,18889.0,18889.0,18887.25,18888.0,17292
1704271860,18888.0,18888.25,18888.0,18888.25,40316
1704271920,18888.25,18888.5,18887.0,18887.25,38784
1704271980,18887.25,18887.25,18887.25,18887.25,42502
1704272040,18887.25,18888.5,18887.0,18888.5,45818
1704272100,18888.5,18888.5,18888.0,18888.25,14422
1704272160,18888.25,18888.5,18887.25,18887.5,39974
1704272220,18887.5,18887.75,18886.0,18886.5,36336
1704272280,18886.5,18887.0,18884.25,18885.25,13246
1704272340,18885.25,18885.25,18885.25,18885.25,16202
1704272400,18885.25,18885.5,18884.75,18885.0,14340
1704272460,18885.0,18885.25,18884.0,18884.25,26187
1704272520,18884.25,18884.5,18884.0,18884.5,26301
1704272580,18884.5,18885.0,18884.5,18885.0,26959
1704272640,18885.0,18886.75,18884.75,18886.75,10621
1704272700,18886.75,18887.0,18886.0,18886.25,7558
1704272760,18886.25,18886.75,18884.5,18884.75,29488
1704272820,18884.75,18884.75,18883.75,18884.0,10863
1704272880,18884.0,18884.0,18882.5,18883.0,14235
1704272940,18883.0,18883.25,18881.5,18882.0,12078
1704273000,18882.0,18884.75,18881.25,18884.75,108142
1704273060,18884.75,18885.0,18884.75,18885.0,34660
1704273120,18885.0,18885.0,18885.0,18885.0,30957
1704273180,18885.0,18885.25,18883.5,18884.0,8466
1704273240,18884.0,18884.25,18883.25,18883.5,34968
1704273300,18883.5,18884.0,18883.5,18884.0,30681
1704273360,18884.0,18884.5,18884.0,18884.5,26344
1704273420,18884.5,18884.75,18883.75,18883.75,19335
1704273480,18883.75,18884.0,18883.75,18884.0,22791
1704273540,18884.0,18884.25,18882.25,18883.0,35593
1704273600,18883.0,18884.5,18882.75,18884.5,35317
1704273660,18884.5,18884.75,18883.75,18883.75,30138
1704273720,18883.75,18884.0,18882.75,18883.0,13833
1704273780,18883.0,18883.25,18883.0,18883.25,17194
1704273840,18883.25,18883.25,18883.0,18883.0,29392
1704273900,18883.0,18883.0,18882.0,18882.25,15097
1704273960,18882.25,18882.25,18881.5,18881.75,35202
1704274020,18881.75,18881.75,18880.75,18881.0,9342
1704274080,18881.0,18881.25,18880.0,18880.25,26079
1704274140,18880.25,18880.5,18879.5,18879.5,19207
1704274200,18879.5,18879.75,18879.5,18879.75,12335
1704274260,18879.75,18880.25,18879.75,18880.25,24423
1704274320,18880.25,18880.75,18880.25,18880.75,13062
1704274380,18880.75,18881.5,18880.5,18881.5,23095
1704274440,18881.5,18881.75,18880.5,18880.75,12741
1704274500,18880.75,18880.75,18879.75,18880.0,19779
1704274560,18880.0,18880.25,18878.0,18878.75,53504
1704274620,18878.75,18878.75,18878.5,18878.5,23119
1704274680,18878.5,18879.0,18878.5,18879.0,23473
1704274740,18879.0,18879.25,18877.75,18878.25,16057
1704274800,18878.25,18878.25,18878.0,18878.0,19808
1704274860,18878.0,18878.5,18877.75,18878.5,14339
1704274920,18878.5,18878.75,18878.25,18878.75,23151
1704274980,18878.75,18879.0,18878.0,18878.25,10387
1704275040,18878.25,18878.75,18878.25,18878.75,6381
1704275100,18878.75,18878.75,18878.75,18878.75,5781
1704275160,18878.75,18878.75,18878.5,18878.5,22085
1704275220,18878.5,18879.0,18878.25,18879.0,5811
1704275280,18879.0,18879.0,18878.25,18878.5,7597
1704275340,18878.5,18878.5,18878.5,18878.5,18505
1704275400,18878.5,18878.75,18877.25,18877.75,24984
1704275460,18877.75,18878.0,18876.75,18877.25,16084
1704275520,18877.25,18877.75,18877.25,18877.75,8166
1704275580,18877.75,18877.75,18877.5,18877.5,22900
1704275640,18877.5,18877.75,18877.5,18877.75,13220
1704275700,18877.75,18877.75,18877.75,18877.75,15282
1704275760,18877.75,18878.0,18877.75,18878.0,20863
1704275820,18878.0,18878.5,18878.0,18878.5,12533
1704275880,18878.5,18878.5,18878.25,18878.25,17551
1704275940,18878.25,18878.75,18878.25,18878.75,16841
1704276000,18878.75,18879.0,18878.75,18879.0,14595
1704276060,18879.0,18879.0,18878.25,18878.5,6995
1704276120,18878.5,18878.5,18878.5,18878.5,14113
1704276180,18878.5,18878.75,18878.25,18878.75,7834
1704276240,18878.75,18879.5,18878.5,18879.5,17838
1704276300,18879.5,18879.5,18879.0,18879.25,23531
1704276360,18879.25,18879.5,18877.75,18878.0,26395
1704276420,18878.0,18878.75,18877.75,18878.75,6269
1704276480,18878.75,18879.5,18878.5,18879.5,17290
1704276540,18879.5,18879.75,18878.5,18878.5,22639
1704276600,18878.5,18878.5,18878.5,18878.5,9367
1704276660,18878.5,18878.5,18878.0,18878.0,21697
1704276720,18878.0,18878.0,18876.5,18877.0,6424
1704276780,18877.0,18877.25,18876.0,18876.25,8899
1704276840,18876.25,18876.5,18875.25,18875.5,18152
1704276900,18875.5,18876.0,18875.5,18876.0,11541
1704276960,18876.0,18876.0,18875.75,18875.75,15627
1704277020,18875.75,18876.5,18875.5,18876.5,20054
